"r1id","r2id","algorithm","rulerelation","dataset","which_of_the_rules_do_you_find_as_more_plausible","tag","target","r1len","r2len","lenDelta","lenRatio","r1DepthMax","r2DepthMax","DepthMaxDelta","DepthMaxRatio","r2DepthMin","r1DepthMin","DepthMinDelta","DepthMinRatio","r1LabelLengthSum","r2LabelLengthSum","LabelLengthSumDelta","LabelLengthSumRatio","r1LabelLengthMax","r2LabelLengthMax","LabelLengthMaxDelta","LabelLengthMaxRatio","r1LabelLengthAvg","r2LabelLengthAvg","LabelLengthAvgDelta","LabelLengthAvgRatio","r2LabelLengthMin","r1LabelLengthMin","LabelLengthMinDelta","LabelLengthMinRatio","r1minDistance","r2minDistance","MinDistanceDelta","MinDistanceRatio","r1maxDistance","MaxDistanceDelta","MaxDistanceRatio","r1PageRankMax","r2PageRankMax","PageRankMaxDelta","PageRankMaxRatio","r2PageRankMin","r1PageRankMin","PageRankMinDelta","PageRankMinRatio","r1PageRankAvg","r2PageRankAvg","PageRankAvgDelta","PageRankAvgRatio","r1conf","r2conf","ConfDelta","ConfRatio","r1supp","r2supp","SuppDelta","SuppRatio","r1LitImpMax","r2LitImpMax","LitImpMaxDelta","LitImpMaxRatio","r2LitImpMin","r1LitImpMin","LitImpMinDelta","LitImpMinRatio","r1LitImpAvg","r2LitImpAvg","LitImpAvgDelta","LitImpAvgRatio","r1AttImpMax","r2AttImpMax","AttImpMaxDelta","AttImpMaxRatio","r2AttImpMin","r1AttImpMin","AttImpMinDelta","AttImpMinRatio","r1AttImpAvg","r2AttImpAvg","AttImpAvgDelta","AttImpAvgRatio","r1AttImpSum","r2AttImpSum","AttImpSumDelta","AttImpSumRatio","r1LitImpSum","r2LitImpSum","LitImpSumDelta","LitImpSumRatio"
"188","189","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","24","20","4","1.2","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","457.3516902235292","-444.53496385566154","0.02802378703706884","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","0.520603015075377","0.5185185185185179","0.00208449655685905","1.0040201005025138","0.259","0.013999999999999999","0.245","18.500000000000004","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.6000000000000001","4.0"
"188","189","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","24","20","4","1.2","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","457.3516902235292","-444.53496385566154","0.02802378703706884","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","0.520603015075377","0.5185185185185179","0.00208449655685905","1.0040201005025138","0.259","0.013999999999999999","0.245","18.500000000000004","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.6000000000000001","4.0"
"188","189","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","24","20","4","1.2","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","457.3516902235292","-444.53496385566154","0.02802378703706884","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","0.520603015075377","0.5185185185185179","0.00208449655685905","1.0040201005025138","0.259","0.013999999999999999","0.245","18.500000000000004","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.6000000000000001","4.0"
"188","189","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","24","20","4","1.2","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","457.3516902235292","-444.53496385566154","0.02802378703706884","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","0.520603015075377","0.5185185185185179","0.00208449655685905","1.0040201005025138","0.259","0.013999999999999999","0.245","18.500000000000004","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","","","","","","","","","","","","","","","","","-0.8","-0.2","-0.6000000000000001","4.0"
"194","182","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","21","10","11","2.1","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","58.60766432364911","9.857489145525252","48.75017517812386","5.945496206836171","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","0.511627906976744","0.530201342281879","-0.018573435305135","0.9649690903738593","0.011000000000000001","0.0395","-0.028499999999999998","0.2784810126582279","0.0","0.6","-0.6","0.0","0.6","0.0","0.6","","0.0","0.6","-0.6","0.0","","","","","","","","","","","","","","","","","0.0","0.6","-0.6","0.0"
"194","182","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","21","10","11","2.1","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","58.60766432364911","9.857489145525252","48.75017517812386","5.945496206836171","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","0.511627906976744","0.530201342281879","-0.018573435305135","0.9649690903738593","0.011000000000000001","0.0395","-0.028499999999999998","0.2784810126582279","0.0","0.6","-0.6","0.0","0.6","0.0","0.6","","0.0","0.6","-0.6","0.0","","","","","","","","","","","","","","","","","0.0","0.6","-0.6","0.0"
"194","182","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","21","10","11","2.1","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","58.60766432364911","9.857489145525252","48.75017517812386","5.945496206836171","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","0.511627906976744","0.530201342281879","-0.018573435305135","0.9649690903738593","0.011000000000000001","0.0395","-0.028499999999999998","0.2784810126582279","0.0","0.6","-0.6","0.0","0.6","0.0","0.6","","0.0","0.6","-0.6","0.0","","","","","","","","","","","","","","","","","0.0","0.6","-0.6","0.0"
"194","182","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","21","10","11","2.1","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","58.60766432364911","9.857489145525252","48.75017517812386","5.945496206836171","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","0.511627906976744","0.530201342281879","-0.018573435305135","0.9649690903738593","0.011000000000000001","0.0395","-0.028499999999999998","0.2784810126582279","0.0","0.6","-0.6","0.0","0.6","0.0","0.6","","0.0","0.6","-0.6","0.0","","","","","","","","","","","","","","","","","0.0","0.6","-0.6","0.0"
"194","182","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (strong preference)","arules","2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","10","21","-11","0.47619047619047616","21","10","11","2.1","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","58.60766432364911","9.857489145525252","48.75017517812386","5.945496206836171","9.857489145525252","58.60766432364911","-48.75017517812386","0.16819454007054843","0.511627906976744","0.530201342281879","-0.018573435305135","0.9649690903738593","0.011000000000000001","0.0395","-0.028499999999999998","0.2784810126582279","0.0","0.6","-0.6","0.0","0.6","0.0","0.6","","0.0","0.6","-0.6","0.0","","","","","","","","","","","","","","","","","0.0","0.6","-0.6","0.0"
"191","188","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","457.3516902235292","28.13342788173257","429.2182623417966","16.25652203301163","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","0.5176470588235289","0.520603015075377","-0.0029559562518480798","0.9943220531455814","0.022000000000000002","0.259","-0.23700000000000002","0.08494208494208495","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","","","","","","","","","","","","","","","","","0.0","-0.8","0.8","-0.0"
"191","188","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","457.3516902235292","28.13342788173257","429.2182623417966","16.25652203301163","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","0.5176470588235289","0.520603015075377","-0.0029559562518480798","0.9943220531455814","0.022000000000000002","0.259","-0.23700000000000002","0.08494208494208495","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","","","","","","","","","","","","","","","","","0.0","-0.8","0.8","-0.0"
"191","188","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","457.3516902235292","28.13342788173257","429.2182623417966","16.25652203301163","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","0.5176470588235289","0.520603015075377","-0.0029559562518480798","0.9943220531455814","0.022000000000000002","0.259","-0.23700000000000002","0.08494208494208495","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","","","","","","","","","","","","","","","","","0.0","-0.8","0.8","-0.0"
"191","188","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","457.3516902235292","28.13342788173257","429.2182623417966","16.25652203301163","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","0.5176470588235289","0.520603015075377","-0.0029559562518480798","0.9943220531455814","0.022000000000000002","0.259","-0.23700000000000002","0.08494208494208495","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","","","","","","","","","","","","","","","","","0.0","-0.8","0.8","-0.0"
"191","188","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","457.3516902235292","28.13342788173257","429.2182623417966","16.25652203301163","28.13342788173257","457.3516902235292","-429.2182623417966","0.06151377262426306","0.5176470588235289","0.520603015075377","-0.0029559562518480798","0.9943220531455814","0.022000000000000002","0.259","-0.23700000000000002","0.08494208494208495","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","","","","","","","","","","","","","","","","","0.0","-0.8","0.8","-0.0"
"185","188","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","457.3516902235292","22.178071910443443","435.17361831308574","20.621796703985193","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","0.527027027027027","0.520603015075377","0.006424011951649988","1.0123395596368567","0.0195","0.259","-0.23950000000000002","0.07528957528957529","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","","","","","","","","","","","","","","","","","-0.2","-0.8","0.6000000000000001","0.25"
"185","188","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","457.3516902235292","22.178071910443443","435.17361831308574","20.621796703985193","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","0.527027027027027","0.520603015075377","0.006424011951649988","1.0123395596368567","0.0195","0.259","-0.23950000000000002","0.07528957528957529","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","","","","","","","","","","","","","","","","","-0.2","-0.8","0.6000000000000001","0.25"
"185","188","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","457.3516902235292","22.178071910443443","435.17361831308574","20.621796703985193","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","0.527027027027027","0.520603015075377","0.006424011951649988","1.0123395596368567","0.0195","0.259","-0.23950000000000002","0.07528957528957529","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","","","","","","","","","","","","","","","","","-0.2","-0.8","0.6000000000000001","0.25"
"185","188","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","457.3516902235292","22.178071910443443","435.17361831308574","20.621796703985193","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","0.527027027027027","0.520603015075377","0.006424011951649988","1.0123395596368567","0.0195","0.259","-0.23950000000000002","0.07528957528957529","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","","","","","","","","","","","","","","","","","-0.2","-0.8","0.6000000000000001","0.25"
"185","188","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","20","-10","0.5","10","20","-10","0.5","10","20","-10","0.5","20","10","10","2.0","0.0","0.0","0.0","","0.0","0.0","","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","457.3516902235292","22.178071910443443","435.17361831308574","20.621796703985193","22.178071910443443","457.3516902235292","-435.17361831308574","0.04849237990047436","0.527027027027027","0.520603015075377","0.006424011951649988","1.0123395596368567","0.0195","0.259","-0.23950000000000002","0.07528957528957529","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","","","","","","","","","","","","","","","","","-0.2","-0.8","0.6000000000000001","0.25"
"188","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","10","10","2.0","20","10","10","2.0","20","10","10","2.0","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","39.426652299149424","457.3516902235292","-417.9250379243798","0.086206420883412","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","0.520603015075377","0.514018691588785","0.006584323486591992","1.0128095020557335","0.259","0.0275","0.2315","9.418181818181818","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","","","","","","","","","","","","","","","","","-0.8","0.0","-0.8","-inf"
"188","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (strong preference)","arules","2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","10","10","2.0","20","10","10","2.0","20","10","10","2.0","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","39.426652299149424","457.3516902235292","-417.9250379243798","0.086206420883412","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","0.520603015075377","0.514018691588785","0.006584323486591992","1.0128095020557335","0.259","0.0275","0.2315","9.418181818181818","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","","","","","","","","","","","","","","","","","-0.8","0.0","-0.8","-inf"
"188","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","10","10","2.0","20","10","10","2.0","20","10","10","2.0","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","39.426652299149424","457.3516902235292","-417.9250379243798","0.086206420883412","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","0.520603015075377","0.514018691588785","0.006584323486591992","1.0128095020557335","0.259","0.0275","0.2315","9.418181818181818","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","","","","","","","","","","","","","","","","","-0.8","0.0","-0.8","-inf"
"188","192","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","10","10","2.0","20","10","10","2.0","20","10","10","2.0","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","39.426652299149424","457.3516902235292","-417.9250379243798","0.086206420883412","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","0.520603015075377","0.514018691588785","0.006584323486591992","1.0128095020557335","0.259","0.0275","0.2315","9.418181818181818","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","","","","","","","","","","","","","","","","","-0.8","0.0","-0.8","-inf"
"188","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","10","10","2.0","20","10","10","2.0","20","10","10","2.0","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","39.426652299149424","457.3516902235292","-417.9250379243798","0.086206420883412","457.3516902235292","39.426652299149424","417.9250379243798","11.600064006281253","0.520603015075377","0.514018691588785","0.006584323486591992","1.0128095020557335","0.259","0.0275","0.2315","9.418181818181818","-0.8","0.0","-0.8","-inf","0.0","-0.8","0.8","-0.0","-0.8","0.0","-0.8","-inf","","","","","","","","","","","","","","","","","-0.8","0.0","-0.8","-inf"
"189","185","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","22.178071910443443","12.81672636786766","9.361345542575782","1.730400671270104","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","0.5185185185185179","0.527027027027027","-0.008508508508509038","0.9838556505223162","0.013999999999999999","0.0195","-0.005500000000000001","0.7179487179487178","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","","","","","","","","","","","","","","","","","-0.2","-0.2","0.0","1.0"
"189","185","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","22.178071910443443","12.81672636786766","9.361345542575782","1.730400671270104","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","0.5185185185185179","0.527027027027027","-0.008508508508509038","0.9838556505223162","0.013999999999999999","0.0195","-0.005500000000000001","0.7179487179487178","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","","","","","","","","","","","","","","","","","-0.2","-0.2","0.0","1.0"
"189","185","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (strong preference)","arules","2","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","22.178071910443443","12.81672636786766","9.361345542575782","1.730400671270104","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","0.5185185185185179","0.527027027027027","-0.008508508508509038","0.9838556505223162","0.013999999999999999","0.0195","-0.005500000000000001","0.7179487179487178","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","","","","","","","","","","","","","","","","","-0.2","-0.2","0.0","1.0"
"189","185","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","22.178071910443443","12.81672636786766","9.361345542575782","1.730400671270104","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","0.5185185185185179","0.527027027027027","-0.008508508508509038","0.9838556505223162","0.013999999999999999","0.0195","-0.005500000000000001","0.7179487179487178","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","","","","","","","","","","","","","","","","","-0.2","-0.2","0.0","1.0"
"189","185","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","22.178071910443443","12.81672636786766","9.361345542575782","1.730400671270104","12.81672636786766","22.178071910443443","-9.361345542575782","0.5779008391542092","0.5185185185185179","0.527027027027027","-0.008508508508509038","0.9838556505223162","0.013999999999999999","0.0195","-0.005500000000000001","0.7179487179487178","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","-0.2","-0.2","0.0","1.0","","","","","","","","","","","","","","","","","-0.2","-0.2","0.0","1.0"
"191","189","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","24","-14","0.4166666666666667","10","24","-14","0.4166666666666667","10","24","-14","0.4166666666666667","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","12.81672636786766","15.316701513864908","2.1950556697742134","12.81672636786766","28.13342788173257","-15.316701513864908","0.4555693114165353","28.13342788173257","12.81672636786766","15.316701513864908","2.1950556697742134","0.5176470588235289","0.5185185185185179","-0.0008714596949890296","0.9983193277310926","0.022000000000000002","0.013999999999999999","0.008000000000000004","1.5714285714285718","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","","","","","","","","","","","","","","","","","0.0","-0.2","0.2","-0.0"
"191","189","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","10","24","-14","0.4166666666666667","10","24","-14","0.4166666666666667","10","24","-14","0.4166666666666667","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","28.13342788173257","12.81672636786766","15.316701513864908","2.1950556697742134","12.81672636786766","28.13342788173257","-15.316701513864908","0.4555693114165353","28.13342788173257","12.81672636786766","15.316701513864908","2.1950556697742134","0.5176470588235289","0.5185185185185179","-0.0008714596949890296","0.9983193277310926","0.022000000000000002","0.013999999999999999","0.008000000000000004","1.5714285714285718","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","","","","","","","","","","","","","","","","","0.0","-0.2","0.2","-0.0"
